SGD-IR,SGD-DA-IR,SGD-L2-DA-IR,SGD-L2-IR,SGD,SGD-L2-DA,SGD-L2,SGD-DA
1.9906134605407715,1.4010345935821533,0.7496203184127808,0.8802305459976196,2.291084051132202,0.9295081496238708,0.8947901129722595,1.9692367315292358
1.991659164428711,1.397229790687561,0.751449704170227,0.8788732886314392,2.287555456161499,0.9304296970367432,0.894564151763916,1.9644200801849365
1.987349510192871,1.3983447551727295,0.7504382729530334,0.8784587979316711,2.284980058670044,0.9337884187698364,0.8946680426597595,1.9624481201171875
1.9941673278808594,1.4046275615692139,0.7508257031440735,0.8802489042282104,2.2943766117095947,0.9279197454452515,0.89542555809021,1.973084807395935
1.9941775798797607,1.4060684442520142,0.7525195479393005,0.8790691494941711,2.2900917530059814,0.9286450147628784,0.8956217765808105,1.9691095352172852
1.993594765663147,1.4002079963684082,0.7506187558174133,0.8805171847343445,2.284830331802368,0.9299396872520447,0.8943085670471191,1.9714727401733398
1.9931524991989136,1.4074435234069824,0.7517924904823303,0.8802670836448669,2.2890119552612305,0.9302629828453064,0.8962386250495911,1.972637414932251
1.9907567501068115,1.3981341123580933,0.7471058368682861,0.874411404132843,2.280843496322632,0.9280264377593994,0.8950090408325195,1.9652998447418213
1.9899876117706299,1.4041705131530762,0.7507458329200745,0.8786540031433105,2.2857272624969482,0.9297025203704834,0.8957024216651917,1.9703706502914429
1.9910855293273926,1.4046388864517212,0.7559415102005005,0.8778102993965149,2.289440155029297,0.9316223859786987,0.8973507285118103,1.9662940502166748
1.9894013404846191,1.4049043655395508,0.7495657205581665,0.8789623379707336,2.2877659797668457,0.9286165237426758,0.8980479836463928,1.9743683338165283
1.9927036762237549,1.4051096439361572,0.7539889216423035,0.8791620135307312,2.288674831390381,0.9273493885993958,0.8957411050796509,1.9751042127609253
1.9958317279815674,1.4048823118209839,0.7502521276473999,0.8796670436859131,2.293163776397705,0.9294720888137817,0.8965628743171692,1.971988558769226
