name,wd,reg,lamb,celoss,job_id,lamb_wd,data_aug,sweep_model,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"resnet44-reg:5,lamb:0.001",0.5,5,0.001,1,43253683_12,True,True,cifar10_resnet44,2.3025946617126465,4.248546611052007e-05,4.253815859556198e-07,0.0006472691893577,0.0010000000474974,2.302596067230965,0,0.0006472691893577,0.1007999999997984,0.4911999999990176,9.083159966394304e-07,2.302584409713745,4.2507417674642056e-05,4.149042069911957e-07,0.0001997500658035,0.0010000000474974,2.30258446783291,0,0.0001997500658035,0.0999111111110889,0.5009777777776665,9.030639489537862e-07
"repvgg_a1-reg:3,lamb:2.0",0.00025,3,2.0,1,43253683_5,True,True,cifar10_repvgg_a1,0.2524197399616241,0.2524303495883941,0.4185004830360412,0.0385580100119113,2.0,0.2529228306042152,0,0.3628952801227569,0.936999999998126,0.9977999999980044,1.3307723999023438,0.0043115830048918,0.0043183648958802,0.0021391343325376,0.0025996253825724,2.0,0.0043100450041276,0,0.1679704189300537,0.9992888888886668,0.9999999999997778,0.0019731586799025
"resnet56-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_resnet56,0.2928512394428253,0.2928452789783478,0.2222230732440948,0.0435454659163951,1.0,0.2906271355636145,0,0.3338749408721924,0.9361999999981276,0.9967999999980064,1.6778647899627686,0.0022090002894401,0.0021839847322553,0.0002053305506706,0.0016839082818478,1.0,0.0022083882698248,0,0.2402485609054565,0.9998444444442224,0.9999999999997778,0.000641023973003
"repvgg_a1-reg:4,lamb:0.01",0.05,4,0.01,1,43253683_7,True,True,cifar10_repvgg_a1,2.302659749984741,0.0003200931532774,1.2852251529693606e-07,0.0051399394869804,0.0099999997764825,2.302659713070625,0,0.0051399394869804,0.0951999999998096,0.4867999999990264,5.205062734603416e-06,2.302579402923584,0.0003182743384968,2.831220626831055e-07,0.0002144202589988,0.0099999997764825,2.302579664240402,0,0.0002144202589988,0.100533333333311,0.5014666666665553,5.154730843059952e-06
"resnet56-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_resnet56,0.3328943848609924,0.3329072296619415,0.5812865495681763,0.0479422397911548,2.0,0.3302793672519574,0,0.3615662455558777,0.9325999999981348,0.9973999999980052,2.367527961730957,0.0016716684913262,0.0016807672800496,0.0006577901076525,0.0011672978289425,2.0,0.0016703774148855,0,0.3658859133720398,0.999822222222,0.9999999999997778,0.0005633729742839
"repvgg_a1-reg:4,lamb:0.1",0.005,4,0.1,1,43253683_8,True,True,cifar10_repvgg_a1,0.2596516907215118,0.2472017109394073,0.0041594058275222,0.0315636023879051,0.1000000014901161,0.2622829428493864,0,0.2656181156635284,0.9303999999981392,0.996999999998006,0.966346263885498,0.031691163778305,0.0230704937130212,0.0001192658673971,0.0155555279925465,0.1000000014901161,0.0317011066980173,0,0.2953314185142517,0.9939555555553348,0.9999555555553334,0.0257271192967891
"repvgg_a1-reg:4,lamb:0.5",0.001,4,0.5,1,43253683_9,True,True,cifar10_repvgg_a1,0.2260520905256271,0.2259301096200943,0.0676053985953331,0.031711421906948,0.5,0.2272644373383264,0,0.2254136800765991,0.9493999999981012,0.9977999999980044,1.2238881587982178,0.0025034341961145,0.0021829877514392,4.055071622133255e-05,0.0020812419243156,0.5,0.0025025119405638,0,0.7113728523254395,0.9999333333331112,0.9999999999997778,0.000379588746
"resnet56-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_resnet56,0.3640173375606537,0.2695130705833435,0.0030879825353622,0.0129886623471975,0.1000000014901161,0.3625904692386609,0,0.097658634185791,0.8713999999982572,0.9961999999980076,0.6748236417770386,0.2854164838790893,0.2012276649475097,0.0018301848322153,0.0324740372598171,0.1000000014901161,0.2854385645051271,0,0.0788711905479431,0.9066888888886876,0.9974444444442228,0.3944231569766998
"resnet56-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_resnet56,0.2635550796985626,0.2634470760822296,0.0707099586725235,0.039746019989252,0.5,0.2616165811750531,0,0.2724349498748779,0.9301999999981396,0.9973999999980052,1.1609880924224854,0.0150797022506594,0.0148258116096258,0.0010014600120484,0.0076627153903245,0.5,0.0150741634760165,0,0.2246688604354858,0.9971111111108896,0.9999777777775556,0.0105891693383455
"resnet56-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_resnet56,2.302683115005493,0.000500300200656,3.650784492492676e-07,0.0053573325276374,0.0099999997764825,2.302681433003169,0,0.0053573325276374,0.0951999999998096,0.4907999999990184,1.3021318409300877e-05,2.302581310272217,0.0004954268224537,3.0174851417541504e-07,4.936009645462036e-05,0.0099999997764825,2.302581322333247,0,4.936009645462036e-05,0.100533333333311,0.5010222222221109,1.2766687177645508e-05
"repvgg_a2-reg:3,lamb:0.01",0.05,3,0.01,1,43253683_1,True,True,cifar10_repvgg_a2,2.302626609802246,0.0010009995894506,7.506459951400757e-07,0.0042282491922378,0.0099999997764825,2.3026236403396245,0,0.0042282491922378,0.096999999999806,0.4955999999990088,5.063460776000284e-05,2.302609205245972,0.001013426692225,5.811452865600586e-07,0.0009158849716186,0.0099999997764825,2.302609694144159,0,0.0009158849716186,0.100333333333311,0.5004888888887777,5.190032970858738e-05
"repvgg_a2-reg:3,lamb:0.001",0.5,3,0.001,1,43253683_0,True,True,cifar10_repvgg_a2,2.3026201725006104,9.494161349721252e-05,4.50294464826584e-07,0.0002866014838218,0.0010000000474974,2.302619003098263,0,0.0002866014838218,0.0999999999998,0.4901999999990196,4.547233857010724e-06,2.3025834560394287,9.444895840715616e-05,4.142057150602341e-07,0.0003059580922126,0.0010000000474974,2.3025837403853138,0,0.0003059580922126,0.0999999999999778,0.5010888888887776,4.4611856537812855e-06
"repvgg_a2-reg:3,lamb:0.5",0.001,3,0.5,1,43253683_3,True,True,cifar10_repvgg_a2,0.2326115220785141,0.232169508934021,0.0496067330241203,0.0212460123002529,0.5,0.2359226613057218,0,0.2871127724647522,0.9283999999981432,0.996999999998006,0.72031569480896,0.0677986890077591,0.0670377016067504,0.0065527334809303,0.018273601308465,0.5,0.0678169163413421,0,0.1661156415939331,0.97997777777756,0.9998666666664444,0.0706554502248764
"resnet56-reg:5,lamb:0.001",0.5,5,0.001,1,43253683_12,True,True,cifar10_resnet56,2.302600622177124,3.806488530244678e-05,4.307366907596588e-07,0.0006486251950263,0.0010000000474974,2.302600299160742,0,0.0006486251950263,0.1007999999997984,0.4907999999990184,7.223317197713186e-07,2.302583694458008,3.726189243025146e-05,4.139728844165802e-07,0.0001996010541915,0.0010000000474974,2.30258376205973,0,0.0001996010541915,0.0999111111110889,0.5010222222221109,7.033992233118624e-07
"resnet20-reg:5,lamb:1.0",0.0005,5,1.0,1,43253683_16,True,True,cifar10_resnet20,0.2909487187862396,0.2909459471702575,0.194361537694931,0.0399237424135208,1.0,0.2891447319134759,0,0.7081239819526672,0.9193999999981612,0.9971999999980056,1.262079119682312,0.0237950515002012,0.0237836744636297,0.0042037200182676,0.0146934436634182,1.0,0.0237909176701454,0,0.3172242939472198,0.9964222222220008,0.9999777777775556,0.0119588337838649
"repvgg_a2-reg:3,lamb:1.0",0.0005,3,1.0,1,43253683_4,True,True,cifar10_repvgg_a2,0.2166839241981506,0.2166774570941925,0.1481185555458068,0.0296711809933185,1.0,0.2189660212792861,0,0.1779187321662902,0.9427999999981144,0.9985999999980028,0.99915212392807,0.0092077301815152,0.0091830007731914,0.0016756104305386,0.0055142529308795,1.0,0.0092016143483617,0,0.6356426477432251,0.9986444444442226,0.9999999999997778,0.0052310647442936
"vgg11_bn-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_vgg11_bn,0.3352053761482239,0.3352027833461761,0.2537339329719543,0.0529545396566391,1.0,0.3318761503527176,0,0.3023516237735748,0.9253999999981491,0.996999999998006,1.8382747173309328,0.0020286121871322,0.0020229506772011,0.0003329792525619,0.0011462324764579,1.0,0.0020290209754508,0,0.7091511487960815,0.999622222222,0.9999999999997778,0.0010022508213296
"repvgg_a2-reg:3,lamb:0.1",0.005,3,0.1,1,43253683_2,True,True,cifar10_repvgg_a2,2.302631139755249,0.0040158135816454,3.427267074584961e-07,0.0047437101602554,0.1000000014901161,2.302627693455467,0,0.0047437101602554,0.096999999999806,0.4955999999990088,8.069892646744847e-05,2.302626132965088,0.0040720659308135,7.897615432739258e-07,0.0014063715934753,0.1000000014901161,2.30262673565396,0,0.0014063715934753,0.100333333333311,0.5004888888887777,8.310725388582796e-05
"vgg11_bn-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_vgg11_bn,0.4055596590042114,0.4055721163749695,0.712622880935669,0.0626139938831329,2.0,0.4008172875128806,0,0.6294134855270386,0.9197999999981604,0.99499999999801,2.463297128677368,0.0012957979924976,0.0013067439431324,0.0008873799815773,0.0006027168128639,2.0,0.0012989935781253,0,0.2584506869316101,0.999822222222,0.9999999999997778,0.0015954608097672
"repvgg_a2-reg:4,lamb:0.001",0.5,4,0.001,1,43253683_6,True,True,cifar10_repvgg_a2,2.302603244781494,2.57423580478644e-05,4.337634891271591e-07,0.0048898756504058,0.0010000000474974,2.302602862160466,0,0.0048898756504058,0.0951999999998096,0.4867999999990264,3.3062278248507937e-07,2.3025832176208496,2.5862083930405788e-05,4.135072231292725e-07,0.0004365518689155,0.0010000000474974,2.302583235100484,0,0.0004365518689155,0.100533333333311,0.5014666666665553,3.28624537360156e-07
"repvgg_a2-reg:3,lamb:2.0",0.00025,3,2.0,1,43253683_5,True,True,cifar10_repvgg_a2,0.2488484978675842,0.248859241604805,0.4131394624710083,0.0353537276387214,2.0,0.2514374418789619,0,0.222419410943985,0.9397999999981204,0.9981999999980036,1.3664381504058838,0.0030635939911007,0.0030706841498613,0.0012310240417718,0.0021600176114588,2.0,0.0030638103600469,0,0.3840799033641815,0.9996666666664444,0.9999999999997778,0.0011246320791542
"repvgg_a2-reg:4,lamb:0.01",0.05,4,0.01,1,43253683_7,True,True,cifar10_repvgg_a2,2.302662849426269,0.0003322992706671,1.6205012798309326e-07,0.0051433742046356,0.0099999997764825,2.302660523693793,0,0.0051433742046356,0.0951999999998096,0.4867999999990264,5.607834282272961e-06,2.302579641342163,0.0003302728582639,2.831220626831055e-07,0.0001686885952949,0.0099999997764825,2.302579880984565,0,0.0001686885952949,0.100533333333311,0.5014666666665553,5.555384177569067e-06
"resnet32-reg:5,lamb:1.0",0.0005,5,1.0,1,43253683_16,True,True,cifar10_resnet32,0.2542877793312073,0.254281222820282,0.1754637360572815,0.0335352830588817,1.0,0.2539168356579537,0,0.2794550955295563,0.93499999999813,0.996999999998006,1.169503092765808,0.0099526569247245,0.0099319564178586,0.0014315769076347,0.0066260611638426,1.0,0.0099460434173509,0,0.1978375911712646,0.998599999999778,0.9999999999997778,0.0039153802208602
"repvgg_a2-reg:4,lamb:0.1",0.005,4,0.1,1,43253683_8,True,True,cifar10_repvgg_a2,0.2423776537179947,0.2316257357597351,0.0038195997476577,0.0304617322981357,0.1000000014901161,0.2469173176842157,0,0.2654775977134704,0.9345999999981308,0.997999999998004,0.882988452911377,0.0229899901896715,0.0150185991078615,7.31232576072216e-05,0.0138290701434016,0.1000000014901161,0.0229901242617747,0,0.2520371079444885,0.9966222222220008,0.9999555555553334,0.0157793629914522
"vgg11_bn-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_vgg11_bn,0.4451892375946045,0.303431361913681,0.0036072507500648,0.01114057097584,0.1000000014901161,0.4423817215138097,0,0.0523973405361175,0.8521999999982957,0.990999999998018,0.7883524298667908,0.4084171652793884,0.2671950757503509,0.002875942736864,0.0331915095448493,0.1000000014901161,0.4084214986154566,0,0.0873978435993194,0.8701999999998067,0.9929777777775572,0.6233189702033997
"vgg11_bn-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_vgg11_bn,0.3130001127719879,0.3129224479198456,0.0861284285783767,0.0508047118782997,0.5,0.3113565488092989,0,0.2791133821010589,0.9205999999981588,0.9963999999980072,1.4003136157989502,0.0128953289240598,0.0127572510391473,0.0011595403775572,0.00473527982831,0.5,0.0128867925489301,0,0.7132442593574524,0.9967999999997784,0.9999999999997778,0.0137449074536561
"vgg11_bn-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_vgg11_bn,2.302698373794556,0.0005778934573754,5.159527063369751e-07,0.0035628154873847,0.0099999997764825,2.3026978242804748,0,0.0035628154873847,0.096999999999806,0.490999999999018,1.677550608292222e-05,2.302581787109375,0.0005764052039012,3.03611159324646e-07,0.0002499669790267,0.0099999997764825,2.3025816569320487,0,0.0002499669790267,0.100333333333311,0.5009999999998886,1.6688427422195673e-05
"vgg13_bn-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_vgg13_bn,0.2453511655330658,0.2453444451093673,0.1867164075374603,0.0376758314669132,1.0,0.2443583185494049,0,0.3668544292449951,0.9465999999981068,0.9981999999980036,1.379211664199829,0.0014379501808434,0.0014267022488638,0.0001771927345544,0.0009545397479087,1.0,0.0014370786009098,0,0.5984734296798706,0.999799999999778,0.9999999999997778,0.0005130809731781
"repvgg_a2-reg:4,lamb:0.5",0.001,4,0.5,1,43253683_9,True,True,cifar10_repvgg_a2,0.2141979932785034,0.2140074074268341,0.0615143179893493,0.0324694402515888,0.5,0.2182339488368821,0,0.2580041289329529,0.9485999999981028,0.9987999999980024,1.0658414363861084,0.0022832811810076,0.0018723733955994,2.6795314624905583e-05,0.0019217447843402,0.5,0.0022827752564255,0,0.4446895122528076,0.9999333333331112,0.9999999999997778,0.0002399515651632
"vgg13_bn-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_vgg13_bn,0.3313857913017273,0.3313984870910644,0.5862678289413452,0.0502063184976577,2.0,0.3310680350496053,0,0.3625588417053222,0.936999999998126,0.9981999999980036,2.1791832447052,0.0010201237164437,0.0010305857285857,0.0006230873987078,0.0004948722198605,2.0,0.0010193035274492,0,0.4991570711135864,0.9997777777775556,0.9999999999997778,0.0008918199455365
"vgg11_bn-reg:5,lamb:0.001",0.5,5,0.001,1,43253683_12,True,True,cifar10_vgg11_bn,2.302604913711548,4.939927384839393e-05,4.3516047298908244e-07,0.0031649246811866,0.0010000000474974,2.302604042332432,0,0.0031649246811866,0.096999999999806,0.4907999999990184,1.2259745290066348e-06,2.302583694458008,4.972620445187203e-05,4.139728844165802e-07,0.0001933947205543,0.0010000000474974,2.302583617112071,0,0.0001933947205543,0.100333333333311,0.5010222222221109,1.2434020391083322e-06
"vgg13_bn-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_vgg13_bn,0.3655737638473511,0.2765292227268219,0.0032522082328796,0.0141039509326219,0.1000000014901161,0.3648577449881644,0,0.494317889213562,0.8745999999982508,0.99499999999801,0.7121207118034363,0.2965055108070373,0.2170040756464004,0.0022419542074203,0.0279459692537784,0.1000000014901161,0.2965316729112952,0,0.1802953481674194,0.908377777777576,0.9955999999997788,0.4917502403259277
"vgg13_bn-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_vgg13_bn,2.3027381896972656,0.0008103194995783,-3.91155481338501e-08,0.0038068443536758,0.0099999997764825,2.3027367103507066,0,0.0038068443536758,0.096999999999806,0.490999999999018,3.398330227355473e-05,2.302586793899536,0.000801985443104,3.539025783538819e-07,0.0004703700542449,0.0099999997764825,2.302586934652413,0,0.0004703700542449,0.100333333333311,0.5009999999998886,3.329705214127898e-05
"vgg13_bn-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_vgg13_bn,0.2413834929466247,0.2413093447685241,0.0679573714733123,0.0369763448834419,0.5,0.24109585645661,0,0.2426426410675048,0.9415999999981168,0.997999999998004,1.131939172744751,0.0083598690107464,0.0082243122160434,0.0007343092001974,0.0030911511275917,0.5,0.0083589549251019,0,0.2873362898826599,0.997955555555334,0.9999999999997778,0.0083249825984239
"resnet44-reg:5,lamb:1.0",0.0005,5,1.0,1,43253683_16,True,True,cifar10_resnet44,0.2505941092967987,0.2505897581577301,0.177801102399826,0.0324986800551414,1.0,0.2492631203179973,0,0.3901464939117432,0.9393999999981212,0.9975999999980047,1.2364635467529297,0.0070083839818835,0.0069928262382745,0.0009716255590319,0.0048042964190244,1.0,0.0070087657020339,0,0.3872867524623871,0.9991333333331114,0.9999999999997778,0.0027084515895694
"vgg16_bn-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_vgg16_bn,0.3033429682254791,0.3033129870891571,0.240340381860733,0.046288214623928,1.0,0.3086205600149097,0,0.326606810092926,0.9405999999981188,0.9963999999980072,1.8789273500442505,0.0014211705420166,0.0013816861901432,0.0002138188574463,0.0008209816296584,1.0,0.0014203469624031,0,0.4539697170257568,0.9998444444442224,0.9999999999997778,0.0007168831652961
"vgg16_bn-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_vgg16_bn,0.3545118570327759,0.3545209169387817,0.631664514541626,0.0516458749771118,2.0,0.3574650956393101,0,0.3673239052295685,0.9353999999981292,0.9973999999980052,2.3810741901397705,0.0007001359481364,0.0007052316796034,0.0003121295012533,0.0003677706117741,2.0,0.0006998051827328,0,0.4324050545692444,0.999822222222,0.9999999999997778,0.0002866596914827
"mobilenetv2_x0_5-reg:3,lamb:0.01",0.05,3,0.01,1,43253683_1,True,True,cifar10_mobilenetv2_x0_5,2.302647590637207,0.0006682516541332,7.450580596923828e-09,0.0033671930432319,0.0099999997764825,2.3026523816993207,0,0.0033671930432319,0.0973999999998052,0.49499999999901,2.270085860800464e-05,2.302590847015381,0.0006695083575323,3.948807716369629e-07,0.0004759728908538,0.0099999997764825,2.3025906450415503,0,0.0004759728908538,0.1002888888888666,0.5005555555554444,2.279200271004811e-05
"vgg16_bn-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_vgg16_bn,0.3978676795959472,0.2930973768234253,0.0035995952785015,0.0201219655573368,0.1000000014901161,0.4003246081854005,0,0.8070212006568909,0.8621999999982756,0.993999999998012,0.7929095029830933,0.3364589810371399,0.2389975637197494,0.0025561153888702,0.026325337588787,0.1000000014901161,0.3363892330850943,0,0.0748829841613769,0.8943111111109124,0.9946444444442236,0.5592491626739502
"vgg16_bn-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_vgg16_bn,2.302678346633911,0.0004636991361621,3.147870302200318e-07,0.0052637606859207,0.0099999997764825,2.302684186737757,0,0.0052637606859207,0.0951999999998096,0.4885999999990228,1.0707117326091977e-05,2.3025803565979004,0.0004645208828151,2.9243528842926025e-07,0.0001134499907493,0.0099999997764825,2.302580547472865,0,0.0001134499907493,0.100533333333311,0.5012666666665553,1.076908392860787e-05
"vgg13_bn-reg:5,lamb:0.001",0.5,5,0.001,1,43253683_12,True,True,cifar10_vgg13_bn,2.3026063442230225,5.7912839110940695e-05,4.367902874946594e-07,0.0031586587429046,0.0010000000474974,2.3026070344855984,0,0.0031586587429046,0.096999999999806,0.4995999999990008,1.7043785192072392e-06,2.3025834560394287,5.7014629419427365e-05,4.139728844165802e-07,0.000221811234951,0.0010000000474974,2.302583500612084,0,0.000221811234951,0.100333333333311,0.5000444444443334,1.6568708360864548e-06
"vgg16_bn-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_vgg16_bn,0.2740025818347931,0.273920476436615,0.0804493576288223,0.0445090867578983,0.5,0.2765211837846262,0,0.2492941617965698,0.936999999998126,0.9967999999980064,1.369703769683838,0.0075649409554898,0.0073949587531387,0.0006477429997175,0.0031918375752866,0.5,0.0075690091625635,0,0.2960711419582367,0.998488888888667,0.9999999999997778,0.0076805744320154
"mobilenetv2_x0_5-reg:3,lamb:0.001",0.5,3,0.001,1,43253683_0,True,True,cifar10_mobilenetv2_x0_5,2.3025929927825928,5.2327315643196926e-05,4.23286110162735e-07,0.0031890869140625,0.0010000000474974,2.302591668408182,0,0.0031890869140625,0.096999999999806,0.4947999999990104,1.3713787438973668e-06,2.302584648132324,5.2478124416666105e-05,4.153698682785034e-07,0.0001906380057334,0.0010000000474974,2.3025849446700684,0,0.0001906380057334,0.100333333333311,0.5005777777776665,1.362730813525559e-06
"mobilenetv2_x0_5-reg:3,lamb:0.5",0.001,3,0.5,1,43253683_3,True,True,cifar10_mobilenetv2_x0_5,0.6812954545021057,0.5611892342567444,0.0708570778369903,0.0450112223625183,0.5,0.6813244130781076,0,0.0691998600959777,0.7573999999984852,0.988999999998022,0.7400526404380798,0.7001562714576721,0.5589542984962463,0.0672726929187774,0.0644034147262573,0.5,0.700138338886383,0,0.100371241569519,0.7555333333331655,0.9882444444442248,0.6835015416145325
"vgg19_bn-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_vgg19_bn,0.3205859661102295,0.3205553293228149,0.2536695003509521,0.0500952899456024,1.0,0.3187432376936786,0,0.4918475747108459,0.9367999999981264,0.9965999999980067,1.940584659576416,0.0013145429547876,0.0012810007901862,0.0002187711652368,0.0007120739319361,1.0,0.0013138353460071,0,0.2502737045288086,0.999799999999778,0.9999999999997778,0.0008382410742342
"vgg19_bn-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_vgg19_bn,0.3715635240077973,0.3715692162513733,0.6675178408622742,0.0529591813683509,2.0,0.3678117742785555,0,0.3829058706760406,0.9353999999981292,0.995999999998008,2.6315698623657227,0.0008266906370408,0.0008313340949825,0.0005661925533786,0.0003478015423752,2.0,0.0008261842262099,0,0.3557708263397217,0.999799999999778,0.9999999999997778,0.000778192654252
"mobilenetv2_x0_5-reg:3,lamb:1.0",0.0005,3,1.0,1,43253683_4,True,True,cifar10_mobilenetv2_x0_5,0.3394899070262909,0.337733656167984,0.1487350165843963,0.0121362619102001,1.0,0.3401318861333589,0,0.0788145363330841,0.8807999999982384,0.995999999998008,0.6117523312568665,0.2661380469799042,0.2631784081459045,0.0940389335155487,0.0357069596648216,1.0,0.2661680405469592,0,0.0892821550369262,0.909711111110909,0.9986444444442226,0.3261261880397796
"resnet20-reg:5,lamb:2.0",0.00025,5,2.0,1,43253683_17,True,True,cifar10_resnet20,0.3163335621356964,0.316344290971756,0.5138173699378967,0.0455463826656341,2.0,0.3145950084841838,0,0.2461174130439758,0.9171999999981656,0.9971999999980056,1.5682928562164309,0.0142222978174686,0.0142303630709648,0.0071824267506599,0.0088674398139119,2.0,0.01421335168282,0,0.3117398619651794,0.9976444444442228,0.9999999999997778,0.0059910514391958
"mobilenetv2_x0_5-reg:3,lamb:0.1",0.005,3,0.1,1,43253683_2,True,True,cifar10_mobilenetv2_x0_5,2.302685499191284,0.0031590471044182,8.940696716308596e-08,0.0037109851837158,0.1000000014901161,2.3026908147742526,0,0.0037109851837158,0.0973999999998052,0.4921999999990156,5.527665052795783e-05,2.3026046752929688,0.00315687735565,5.811452865600586e-07,0.0007963329553604,0.1000000014901161,2.3026043595284515,0,0.0007963329553604,0.1002888888888666,0.5008666666665554,5.526732275029645e-05
"mobilenetv2_x0_5-reg:4,lamb:0.001",0.5,4,0.001,1,43253683_6,True,True,cifar10_mobilenetv2_x0_5,2.302603483200073,2.570513424871024e-05,-5.199108272790909e-07,0.0048913359642028,0.0010000000474974,2.302603637020848,0,0.0048913359642028,0.0951999999998096,0.4867999999990264,3.308772988930287e-07,2.3025832176208496,2.575828148110304e-05,4.135072231292725e-07,0.0004363879561424,0.0010000000474974,2.302583077960966,0,0.0004363879561424,0.100533333333311,0.5014666666665553,3.291755774625927e-07
"resnet56-reg:5,lamb:1.0",0.0005,5,1.0,1,43253683_16,True,True,cifar10_resnet56,0.2735182642936706,0.2735167145729065,0.1987902522087097,0.0405584424734115,1.0,0.2724850440898078,0,0.2085338830947876,0.9341999999981316,0.9973999999980052,1.4782993793487549,0.0058531877584755,0.0058447788469493,0.0008311388082802,0.003763330169022,1.0,0.005850990547265,0,0.3312434554100036,0.999088888888667,0.9999999999997778,0.0022064135409891
"vgg19_bn-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_vgg19_bn,0.5227769613265991,0.3376344740390777,0.0042611472308635,0.0116714993491768,0.1000000014901161,0.5231312987572941,0,0.1915702223777771,0.8301999999983396,0.9855999999980288,0.931035816669464,0.4995668232440949,0.3047284781932831,0.0035194233059883,0.0393747463822364,0.1000000014901161,0.4995545055433392,0,0.0813470780849456,0.8415333333331464,0.987222222222003,0.764625608921051
"vgg19_bn-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_vgg19_bn,2.302612543106079,0.0003215736651327,6.128102540969849e-07,0.0029966011643409,0.0099999997764825,2.302605937760135,0,0.0029966011643409,0.0973999999998052,0.4995999999990008,5.21317997481674e-06,2.302584886550904,0.0003224362153559,3.352761268615723e-07,8.875876665115356e-05,0.0099999997764825,2.3025848891293768,0,8.875876665115356e-05,0.1002888888888666,0.5000444444443334,5.240873178991024e-06
"vgg19_bn-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_vgg19_bn,0.3019416928291321,0.3018520772457123,0.0905126631259918,0.0468316152691841,0.5,0.3013275569660831,0,0.2461931109428405,0.9337999999981323,0.9957999999980084,1.576999306678772,0.0082859210669994,0.0080875260755419,0.0007936563342809,0.0029308963567018,0.5,0.0082808271719104,0,0.3747625946998596,0.998066666666445,0.9999999999997778,0.0094971340149641
"mobilenetv2_x0_5-reg:3,lamb:2.0",0.00025,3,2.0,1,43253683_5,True,True,cifar10_mobilenetv2_x0_5,0.3001468181610107,0.3001424074172973,0.4312300682067871,0.0333571769297122,2.0,0.300009219943484,0,0.2792399823665619,0.9031999999981936,0.9975999999980047,0.9316245913505554,0.1003387495875358,0.1003227904438972,0.0927806943655014,0.021188884973526,2.0,0.1003593402138022,0,0.1063379049301147,0.9672666666664518,0.9998444444442224,0.11023810505867
"mobilenetv2_x0_5-reg:4,lamb:0.01",0.05,4,0.01,1,43253683_7,True,True,cifar10_mobilenetv2_x0_5,2.3026599884033203,0.0003212596639059,1.32247805595398e-07,0.0051354989409446,0.0099999997764825,2.3026609886100218,0,0.0051354989409446,0.0951999999998096,0.4867999999990264,5.235566277406178e-06,2.302579641342163,0.0003200345672667,2.831220626831055e-07,0.0002149119973182,0.0099999997764825,2.302579358089272,0,0.0002149119973182,0.100533333333311,0.5014666666665553,5.19031618750887e-06
"vgg16_bn-reg:5,lamb:0.001",0.5,5,0.001,1,43253683_12,True,True,cifar10_vgg16_bn,2.302629947662353,7.837922021280974e-05,4.600733518600464e-07,0.0031112879514694,0.0010000000474974,2.3026337135245862,0,0.0031112879514694,0.0971999999998056,0.4911999999990176,3.062063342440524e-06,2.302581787109375,7.847801316529512e-05,4.123430699110031e-07,4.559755325317383e-06,0.0010000000474974,2.302581945472715,0,4.559755325317383e-06,0.1003111111110888,0.5009777777776665,3.0872774914314505e-06
"repvgg_a0-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_repvgg_a0,0.2625519931316376,0.2625394463539123,0.1954104602336883,0.0381015539169311,1.0,0.2650647571847722,0,0.374349445104599,0.9403999999981192,0.9977999999980044,1.506291151046753,0.0014771982096135,0.0014300685143098,0.0001029535196721,0.0011480499524623,1.0,0.0014785092167076,0,0.5563708543777466,0.9999333333331112,0.9999999999997778,0.0003491707029752
